THREAT_ID,NAME,DESCRIPTION,CVE_ID,BUGTRAQ_ID,VENDOR_ID,CATEGORY,SEVERITY,REFERENCE
31558,"Microsoft Windows 2000 Resource Kit W3Who.DLL Multiple Remote Vulnerabilities","Microsoft Windows w3who.dll is prone to a buffer overflow vulnerability while parsing certain malformed HTTP requests.The DLL file is a ISAPI extension useful for displaying information regarding the calling context of the client browser along with the configuration of the host server. The vulnerability is due to the lack of boundary checks while parsing user supplied inputthrough HTTP URI. An attacker could exploit the vulnerability by passing a crafted URI to the server in order to explo",CVE-2004-1134;,11820;,,code-execution,critical,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2004-1134;
32652,"Microsoft Office Excel Featheader Record Memory Corruption Vulnerability","Microsoft office is prone to a memory corruption vulnerability while parsing certain crafted excel files.The vulnerability is due to the lack of proper checks on user input data in the excel file, leading to a memory corruption vulnerability.An attacker could exploit the vulnerability by sending a crafted excel file. A successful attack could lead to remote code execution with the privileges of the current logged-in user.",CVE-2009-3129;,,MS09-067;,code-execution,medium,http://www.microsoft.com/technet/security/Bulletin/MS09-067.mspx;
30228,"Microsoft Internet Explorer Navigation Cancel Page Spoofing Vulnerability","Microsoft Internet Explorer 7.0 on Windows XP and Vista is prone to a spoofing vulnerability while parsing certain crafted HTML pages.The vulnerability is due to the way in which IE displays a webpage which is provided as an argument to navcancl.htm via an res: URI. An attacker could exploit the vulnerability to spoof the contents of a webpage, by crafting a webpage containing the res: URI, and enticea user to click on the link. A successful exploit could lead to a spoofing attack, allowing an attacker to steal sensitive information from a user.",CVE-2007-1499;,22966;,MS07-033;,info-leak,medium," http://www.securityfocus.com/archive/1/archive/1/462833/100/0/threaded ; http://www.securityfocus.com/archive/1/archive/1/462945/100/0/threaded ; http://www.securityfocus.com/archive/1/archive/1/462939/100/0/threaded ; http://www.frsirt.com/english/advisories/2007/0946 ; http://secunia.com/advisories/24535 ; http://news.com.com/2100-1002_3-6167410.html ;"
32584,"Microsoft Internet Explorer Uninitialized Memory Corruption Vulnerability","A memory corrupt vulnerability exists in Microsoft Internet Explorer web browser. The vulnerability is due to the way Internet Explorer accesses an object that has not been correctly initialized or has been deleted. The attacker could exploit this vulnerability to execute code in the context of the current logged-on user.",CVE-2009-2531;,,MS09-054;,code-execution,critical,http://www.microsoft.com/technet/security/Bulletin/MS09-054.mspx;
30765,"Microsoft Internet Explorer COM Object Instantiation Memory Corruption Vulnerability","Windows COM object as is prone to a code execution vulnerability while parsing certain crafted ActiveX method calls. The vulnerability is due to the lack of proper checks in unknow method in the HTML file, leading to an exploitable code execution vulnerability.  An attacker could exploit the vulnerability by sending a crafted HTML file. A successful attack could lead to remote code execution with the privileges of the current logged-in user.",CAN-2005-2831;,15827;,,code-execution,high,http://secunia.com/advisories/15368;
31121,"WinACE RAR and TAR Directory Traversal Vulnerability","There exists a directory traversal vulnerability in the WinACE application. The flaw is caused by improper handling of the path name of archived files in TAR and RAR archives. By persuading a user to open a crafted archive with the affected application, an attacker may place files in arbitrary locations on the target system, which may lead to code execution.",CVE-2006-0981;,16800;,NULL;,code-execution,high,http://www.sans.org/newsletters/risk/display.php?v=5&i=8#06.8.7;http://secunia.com/advisories/19013;
31614,"IBM Lotus Sametime Multiplexer Buffer Overflow Vulnerability","Community Services Multiplexer component of IBM Lotus Sametime is prone to a stack buffer overflow vulnerability while parsing certain crafted HTTP requests.The vulnerability is due to the lack of proper checks on url length in the http protocol request, leading to an exploitable stack based overflow.An attacker could exploit the vulnerability by sending a crafted HTTP request. A successful attack could lead to remote code execution with the privileges of the server.",CVE-2008-2499;,29328;,1303920;,code-execution,critical,http://secunia.com/advisories/30309/;http://www.zerodayinitiative.com/advisories/ZDI-08-028/;
32847,"Microsoft Office PowerPoint Remote Code Execution Vulnerability","Microsoft Office PowerPoint is prone to an remote code execution while parsing certain crafted Power Point files.The vulnerability is due to the lack of proper checks in the Power Point file, leading to an exploitable overflow.An attacker could exploit the vulnerability by sending a crafted Power Point file. A successful attack could lead to remote code execution with the privileges of the current logged-in user.",CVE-2010-0030;,,MS10-004;,overflow,high,http://www.microsoft.com/technet/security/Bulletin/MS10-004.mspx;
31084,"Microsoft Internet Explorer CSS Tag Handling Memory Corruption","Microsoft Internet Explorer is prone to a memory corruption vulnerability while parsing certain crafted HTTP requests. This vulnerability exists due to insufficient input validation in the HTML data. An attacker could exploit the vulnerability by sending a crafted request to the server. A successful attack would corrupt memory and may allow the attacker to execute arbitrary code on the vulnerable client system, in the context of the logged in user.",CVE-2007-1750;,24423;,ms07-033;,code-execution,high,http://secunia.com/advisories/25627;
30881,"Microsoft Visual C++ Resource File Buffer Overflow Vulnerability","Microsoft Visual Studio C++ Editor is prone to a buffer overflow vulnerability while parsing certain crafted resource files.The vulnerability is due to the lack of proper checks on user input field in the RC file, leading to an exploitable buffer overflow. An attacker could exploit the vulnerability by sending a crafted RC file. A successful attack could lead to remote code execution with the privileges of the current logged-in user.",CVE-2007-0468;,22170;,,overflow,high,http://nvd.nist.gov/nvd.cfm?cvename=CVE-2007-0468;http://www.securityfocus.com/archive/1/archive/1/457646/100/0/threaded;
30444,"Microsoft IIS Escaped Characters Decoding Command Execution Vulnerability","Microsoft IIS is prone to a directory traversal vulnerability while parsing certain crafted http request.  The vulnerability is dueto the lack of proper checks in URL of the http request, leading to an exploitable arbitrary file request.  An attacker could exploit the vulnerability by sending a crafted http request. A successful attack could lead to remote code execution with the privileges of the server.",CVE-2001-0333;,2708;,MS01-026;,code-execution,critical,http://www.microsoft.com/technet/security/bulletin/MS01-026.asp;http://www.cert.org/advisories/CA-2001-12.html;
31463,"Adobe Multiple Products BMP Image Header Handling Buffer Overflow","There exists a buffer overflow vulnerability in the way multiple Adobe products parse BMP files. The vulnerability is due to boundary errors while handling BMP files Image Header. An attacker may exploit this vulnerability by enticing a target user to open a malicious BMP file. Successful exploitation might lead to injection and execution of arbitrary code in the security context of the currently logged in user.",CVE-2008-1765;,28874;,APSA08-04;,code-execution,high,http://secunia.com/advisories/29838/;
32168,"FFmpeg 4xm Processing Memory Corruption Vulnerability","A vulnerability exists in FFmpeg audio/video converter. This vulnerability is due to lack of boundary checks on a user supplied value in processing of 4XM movie files. An unauthenticated remote attacker could exploit this vulnerability by enticing a user to play a specially crafted 4XM movie file. Successful exploitation would cause memory corruption which may allow the attacker to execute arbitrary code with the privileges of the currently logged on user.",CVE-2009-0385;,33502;,,code-execution,high,http://secunia.com/advisories/33711/;http://www.trapkit.de/advisories/TKADV2009-004.txt;
32237,"Tumbleweed FileTransfer ActiveX Control Buffer Overflow","Tumbleweed is prone to a buffer overflow vulnerability while parsing certain crafted ActiveX control requests. The vulnerability is due to the lack of proper checks on ""TransferFile"" method/property in the FileTransfer ActiveX control request, leading to a buffer overflow. An attacker could exploit the vulnerability by sending a crafted html page. A successful attack could lead to remote code execution with the privileges of the current logged-in user.",,,,overflow,high,http://www.aushack.com/200708-tumbleweed.txt;
