"threat_id","threat:name","threat:category","threat:severity","threat:cve"
36700,"Attachmate Reflection FTP Client ActiveX Control Memory Corruption Vulnerability","code-execution",high,"CVE-2014-0603, CVE-2014-0606"
36368,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-0297"
35684,"Mozilla Firefox nsTreeRange Dangling Pointer Remote Code Execution Vulnerability","code-execution",critical,"CVE-2011-0073"
36279,"Slowloris HTTP Flooding DoS attack",dos,low,
36606,"GOON/INFINITY Exploit Kit Detection","code-execution",critical,
37020,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-6337"
36552,"Dell Sonicwall Scrutinizer SQL Injection Vulnerability","sql-injection",high,
35937,"Microsoft Excel SxView Record Parsing Memory Corruption Vulnerability","code-execution",high,"CVE-2010-1245"
36144,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2013-3885"
35680,"Iconics WebHMI ActiveX Control Buffer Overflow Vulnerability",overflow,high,
35645,"Ruby On Rails JSON Processor YAML Remote Code Execution Vulnerability","code-execution",high,"CVE-2013-0333"
36136,"PHP Phar Object Format String Vulnerability","code-execution",medium,"CVE-2011-1153"
36395,"Adobe Flash Player Double Free Vulnerability","code-execution",critical,
36303,"DotkaChef Exploit Kit Detection","code-execution",critical,
36796,"ManageEngine Desktop Central AgentLogUpload Arbitrary File Upload Vulnerability","code-execution",medium,"CVE-2013-7390"
36363,"Apache Commons FileUpload MultipartStream Parsing Denial of Service Vulnerability",dos,medium,"CVE-2014-0050"
36914,"SAP NetWeaver Portal ConfigServlet Remote Command Execution","code-execution",high,
35661,"Oracle Outside In WK4 File Parsing Buffer Overflow Vulnerability",overflow,high,"CVE-2012-0110"
36295,"Adobe Reader Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-0496"
36046,"Trend Micro Control Manager id Parameter SQL injection Vulnerability","sql-injection",medium,"CVE-2012-2998"
36704,"MAGNITUDE Exploit Kit Detection","code-execution",critical,
36166,"Oracle Java SE Remote Java Runtime Environment Remote Code Execution Vulnerability","code-execution",critical,"CVE-2013-2423"
35716,"Google Chrome Float Pointer Handling Memory Corruption Vulnerability","code-execution",high,"CVE-2011-1804"
36444,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-1776"
36631,"Mozilla Firefox crypto.generateCRMFRequest Handling Code Execution Vulnerability","code-execution",high,"CVE-2013-1710"
36653,"HP Intelligent Management Center IctDownloadServlet Information Disclosure Vulnerability","info-leak",medium,"CVE-2012-5204"
36194,"Microsoft Internet Explorer Use After Free Vulnerability","code-execution",critical,"CVE-2013-2551"
36257,"Microsoft Internet Explorer Use After Free Vulnerability","code-execution",critical,"CVE-2013-5051"
36663,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-4087"
36531,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-2801"
35980,"Mozilla Firefox Document.write Buffer Overflow Vulnerability",overflow,high,"CVE-2010-3179"
35764,"IBM Lotus Quickr qp2.cab ActiveX Control Import_Times Parameter Overflow Vulnerability",overflow,high,"CVE-2012-2176"
35648,"DataLife Engine Remote Code Execution Vulnerability","code-execution",high,"CVE-2013-1412"
35673,"Apple Safari Webkit libxslt Arbitrary File Creation Vulnerability","code-execution",high,"CVE-2011-1774"
36523,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-0282"
35998,"Apache SSI Error Page XSS Vulnerability","code-execution",critical,"CVE-2002-0840"
36386,"Apache Roller OGNL Expression Injection Remote Code Execution Vulnerability","code-execution",high,"CVE-2013-4212"
36423,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-1753"
36604,"Oracle Java SE Hotspot Class File Parsing Code Execution Vulnerability","code-execution",high,"CVE-2014-4216"
36934,"Dlink IP Camera Luminance Information Disclosure Vulnerability","info-leak",high,"CVE-2013-1601"
36636,"Sweet-Orange Exploit Kit Detection","code-execution",critical,
36138,"PHP autoload Function Remote Code Execution Vulnerability","code-execution",medium,"CVE-2011-3379"
36354,"Adobe Flash Player RTMP Object Confusion Vulnerability","code-execution",critical,"CVE-2012-0779"
36695,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-0559"
36838,"Apache Camel XML Entity Information Disclosure Vulnerability","info-leak",high,"CVE-2014-0002"
35974,"Microsoft Windows Media Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2010-2745"
36323,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-0272"
35966,"Mozilla Firefox LookupGetterOrSetter Remote Code Execution Vulnerability","code-execution",critical,"CVE-2010-3183"
36534,"Apache HTTP Server mod_negotiation Filename Brute Force Attack","info-leak",medium,
36193,"Microsoft Windows MSCOMCTL OCX RCE Stack Buffer Overflow Vulnerability",overflow,critical,"CVE-2012-0158"
36609,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-0541"
35793,"IBM Lotus Notes URL Handler Command Injection Vulnerability","code-execution",high,"CVE-2012-2174"
36742,"phpBB Viewtopic.PHP PHP Highlight Script Injection Vulnerability","code-execution",critical,"CVE-2014-7187"
36790,"Microsoft .NET Framework Remote Code Execution Vulnerability","code-execution",critical,"CVE-2014-4121"
36358,"LinkSys E-series Routers Remote Code Execution Vulnerability","code-execution",high,
36052,"Oracle Java Driver Manager Improper toString Calls Code Execution Vulnerability","code-execution",high,"CVE-2013-1488"
35775,"Windows Shell Remote Code Execution Vulnerability","code-execution",medium,"CVE-2012-0175"
35666,"Ruby on Rails Action Parameter Parsing Remote Code Execution Vulnerability","code-execution",critical,"CVE-2013-0156"
36224,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2013-3910"
36506,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-0536"
36722,"Sweet-Orange Exploit Kit Detection","code-execution",critical,
35624,"Microsoft Visio Buffer Overflow Vulnerability",overflow,high,"CVE-2012-1888"
36204,"Web Vulnerability Assessment","sql-injection",low,
36424,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-0305"
36658,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-1815"
36577,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-1796"
36114,"Microsoft Excel Memory Corruption Vulnerability","code-execution",high,"CVE-2013-3158"
35763,"IBM Lotus Quickr qp2.cab ActiveX Control Import_Times Parameter Overflow Vulnerability",overflow,high,"CVE-2012-2176"
35644,"Ruby on Rails Action Parameter Parsing Remote Code Execution Vulnerability","code-execution",critical,"CVE-2013-0156"
35868,"ScadaTEC ModbusTagServer and ScadaPhone Buffer Overflow Vulnerability",overflow,high,"CVE-2011-4535"
36028,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2013-3163"
36455,"Adobe Reader Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-0524"
36671,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-4082"
36405,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-1752"
36296,"Progea Movicon EIDP Request Handling Memory Corruption Vulnerability","code-execution",high,"CVE-2011-3499"
36095,"Macromedia ColdFusion MX IIS ISAPI Filter Buffer Overrun Vulnerability",dos,high,"CVE-2002-1992"
36394,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-0312"
36106,"Apple Safari Heap Buffer Overflow Vulnerability","code-execution",critical,"CVE-2012-3748"
36450,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-0310"
36221,"Microsoft Office WPD Memory Corruption Vulnerability","code-execution",high,"CVE-2013-1324"
35770,"Quest InTrust Annotation Objects ActiveX Control Remote Code Execution Vulnerability","code-execution",high,
36505,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-0536"
35676,"Microsoft RDP ActiveX Control Memory Corruption Vulnerability","code-execution",critical,"CVE-2013-1296"
36583,"Oracle Endeca Server SOAP Request Handling Code Execution Vulnerability","code-execution",high,"CVE-2013-3763"
36406,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-1753"
35845,"Oracle Document Capture EasyMail ActiveX Control Information Disclosure Vulnerability","code-execution",high,"CVE-2010-3595"
36432,"Microsoft VBScript Memory Corruption Vulnerability","code-execution",high,"CVE-2014-0271"
36765,"Adobe Flash Player Integer Overflow Vulnerability",overflow,critical,"CVE-2014-0550"
36473,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-1789"
36570,"Adobe Reader Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-0522"
36478,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-1800"
36231,"Apache Struts2 IncludeParams Remote Code Execution Vulnerability","code-execution",high,"CVE-2013-1966"
35628,"Oracle Java SE Remote Java Runtime Environment Remote Code Execution Vulnerability","code-execution",critical,"CVE-2012-0507"
36750,"ManageEngine OpManager and Social IT Arbitrary File Upload Vulnerability","code-execution",medium,"CVE-2014-6034"
36554,"D-Link info.cgi Script POST Request Buffer Overflow Vulnerability",overflow,high,
35806,"Mircosoft Internet Explorer Use After Free Vulnerability","code-execution",critical,"CVE-2013-1310"
35843,"Quest InTrust Annotation Objects ActiveX Control Index out of Bounds Vulnerability","code-execution",high,"CVE-2012-5896"
35915,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2013-3111"
36250,"Oracle Java Applet ProviderSkeleton Remote Code Execution Vulnerability","code-execution",critical,"CVE-2013-2460"
36132,"PHP hash_update_file Freed Resource Access Memory Corruption Vulnerability","code-execution",medium,"CVE-2007-1581"
35983,"Oracle Java IE Browser Plugin docbase Parameter Remote Code Execution Vulnerability","code-execution",critical,"CVE-2010-3552"
36239,"HTTP SQL Injection Attempt","sql-injection",medium,
36004,"Oracle Java Applet ProviderSkeleton Remote Code Execution Vulnerability","code-execution",critical,"CVE-2013-2460"
35939,"PHP Exif Header Parsing Integer Overflow Vulnerability","code-execution",high,"CVE-2011-4566"
36502,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-1791"
36008,"Microsoft Internet Explorer Use After Free Vulnerability","code-execution",critical,"CVE-2013-3145"
35780,"Oracle Java Applet Byte Code Verifier Cache Type Confusion Code Execution Vulnerability","code-execution",critical,"CVE-2012-1723"
36451,"Microsoft SharePoint XSS Vulnerability","code-execution",critical,"CVE-2014-1754"
35627,"Oracle Java Applet Byte Code Verifier Cache Type Confusion Code Execution Vulnerability","code-execution",critical,"CVE-2012-1723"
36603,"Mozilla Firefox SharedWorker MessagePort Handing Memory Corruption Vulnerability","code-execution",high,"CVE-2014-1548"
36403,"Microsoft Word RTF File Remote Code Execution Vulnerability","code-execution",critical,"CVE-2014-1761"
36690,"Fiesta Exploit Kit Detection","code-execution",critical,
36551,"Dell Sonicwall Scrutinizer SQL Injection Vulnerability","sql-injection",high,
36241,"HTTP SQL Injection Attempt","sql-injection",medium,
36441,"Apple Quicktime ftab Movie Atom Parsing Buffer Overflow Vulnerability",overflow,high,"CVE-2014-1246"
35975,"Microsoft Internet Explorer Uninitialized Memory Corruption Vulnerability","code-execution",high,"CVE-2009-1919"
35954,"Microsoft IE HTML Uninitialized Memory Corruption Vulnerability","code-execution",critical,"CVE-2010-0490"
36107,"Microsoft SharePoint Denial of Service Vulnerability",dos,high,"CVE-2013-0081"
36747,"EMC Advisor DPA Illuminator EJBInvokerServlet Remote Code Execution Vulnerability","code-execution",high,"CVE-2012-0874"
35936,"Microsoft Excel Memory Corruption Vulnerability","code-execution",medium,"CVE-2010-2562"
35972,"Microsoft Internet Explorer Uninitialized Memory Corruption Vulnerability","code-execution",critical,"CVE-2010-3326"
36192,"Microsoft Windows MSCOMCTL OCX RCE Stack Buffer Overflow Vulnerability",overflow,critical,"CVE-2012-0158"
36388,"HP SiteScope SOAP Call runOMAgentCommand Code Execution Vulnerability","code-execution",high,"CVE-2013-2367"
36501,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-1804"
36569,"Adobe Flash Player Cross-Domain Security Bypass Vulnerability","info-leak",high,"CVE-2014-0537"
36110,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2013-3207"
36082,"Microsoft Internet Explorer Use After Free Vulnerability","code-execution",critical,"CVE-2013-3189"
35769,"Oracle WebCenter Forms Sssplt30.ocx ActiveX Control Arbitrary File Creation Vulnerability","code-execution",medium,"CVE-2012-1710"
36588,"HP ProCurve Manager SNAC UpdateDomainControllerServlet File Upload Vulnerability","code-execution",high,"CVE-2013-4811"
35895,"InduSoft ISSymbol ActiveX Control Buffer Overflow Vulnerability",overflow,high,"CVE-2011-0340"
35827,"HTTP SQL Injection Attempt","sql-injection",medium,
36100,"Mozilla Firefox XMLSerializer Use After Free Vulnerability","code-execution",high,"CVE-2013-0753"
36096,"ColdFusion Sourcewindow.cfm Arbitrary File Disclosure Vulnerability","info-leak",high,"CVE-1999-0922"
35695,"Oracle Java Applet Rhino Script Engine Remote Code Execution Vulnerability","code-execution",critical,"CVE-2011-3544"
35807,"Microsoft Internet Explorer Use After Free Vulnerability","code-execution",critical,"CVE-2013-2551"
36515,"Adobe Flash Player Double Free Vulnerability","code-execution",critical,"CVE-2014-0502"
36482,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-1766"
36784,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2014-4132"
36870,"TP-Link TL-WR740N Wireless Router Denial of Service Vulnerability",dos,high,
36140,"Microsoft BizTalk Server DTA Interface SQL Injection Vulnerability","sql-injection",high,"CVE-2003-0118"
35841,"Apple Quicktime Player ActiveX Control Code Execution Vulnerability","code-execution",high,"CVE-2012-3754"
35791,"Microsoft Internet Explorer Memory Corruption Vulnerability","code-execution",critical,"CVE-2012-1889"
36283,"Netsparker Web Vulnerability Scanner Detection","info-leak",low,
36101,"Oracle Java Incorrect Image Attribute Verification Remote Code Execution Vulnerability","code-execution",critical,"CVE-2013-2463"
35988,"Microsoft Internet Explorer Remote Code Execution Vulnerability","code-execution",critical,"CVE-2010-0811"
